# H filter curve @ T=87K
# H 2 (S5-235-1)
# Wavelength (nm)	T (%)
col1 col2
1659.507 97.242027283
1661.504 97.308334351
1663.501 97.275772095
1665.498 97.472816467
1667.495 97.521728516
1669.492 97.539772034
1671.489 97.821060181
1673.486 97.832244873
1675.483 97.867546082
1677.48 97.921852112
1679.477 97.855712891
1681.474 97.772254944
1683.471 97.678756714
1685.468 97.54283905
1687.465 97.371261597
1689.462 97.183563232
1691.459 97.035568237
1693.456 97.021392822
1695.453 96.961669922
1697.45 96.927246094
1699.447 97.111701965
1701.444 97.092857361
1703.441 97.198692322
1705.438 97.161499023
1707.435 97.374847412
1709.432 97.184440613
1711.429 97.097846985
1713.426 96.75340271
1715.423 96.633789062
1717.42 96.396102905
1719.417 96.044113159
1721.414 96.010536194
1723.411 95.8228302
1725.408 95.889953613
1727.405 96.058349609
1729.402 96.227394104
1731.399 96.533432007
1733.396 96.742721558
1735.393 96.970062256
1737.39 97.084716797
1739.387 96.901695251
1741.384 96.294441223
1743.381 95.450363159
1745.378 93.996559143
1747.375 92.140785217
1749.372 89.830703735
1751.369 86.864181519
1753.366 83.288047791
1755.363 79.058815002
1757.36 73.757843018
1759.357 67.541885376
1761.354 60.385948181
1763.351 52.507091522
1765.348 44.565746307
1767.345 37.038536072
1769.342 30.145463943
1771.339 24.225198746
1773.336 19.377685547
1775.333 15.433552742
1777.33 12.375136375
1779.327 9.935771942
1781.324 8.056752205
1783.321 6.61452055
1785.318 5.491580963
1787.315 4.595711708
1789.312 3.878027916
1791.309 3.263389349
1793.306 2.821903944
1795.303 2.433534622
1797.3 2.111977816
1799.297 1.833687305
1801.294 1.598840952
1803.291 1.378226757
1805.288 1.189135671
1807.285 1.011536598
1809.282 0.854232788
1811.279 0.71610105
1813.276 0.582812726
1815.273 0.484699607
1817.27 0.397246182
1819.267 0.320429951
1821.264 0.254831135
1823.261 0.204662934
1825.258 0.168619007
1827.255 0.131515473
1829.252 0.110418141
1831.249 0.085491553
1833.246 0.068232715
1835.243 0.054103445
1837.24 0.041582171
1839.237 0.036621299
1841.234 0.030976743
1843.231 0.026176797
1845.228 0.019861039
1847.225 0.016056523
1849.222 0.012489786
1851.219 0.008108478
1853.216 0.008925553
1855.213 0.012129336
1857.21 0.005998018
1859.207 0.006150018
1861.204 0.001119106
1863.201 0.009741442
1865.198 0.002866048
1867.195 0.003379076
1869.192 0.0
1871.189 0.00206186
1873.186 0.004005186
1875.183 0.0
1877.18 0.0
1879.177 0.0
1881.174 0.0
1883.171 0.002309487
1885.168 0.0
1887.165 0.0
1889.162 0.0
1891.159 0.0
1893.156 0.0
1895.153 0.0
1897.15 0.0
1899.147 0.0
1901.144 0.0
1903.141 0.0
1905.138 0.0
1907.135 0.0
1909.132 0.0
1911.129 0.0
1913.126 0.0
1915.123 0.0
1917.12 0.0
1919.117 0.0
1921.114 0.0
1923.111 0.0
1925.108 0.0
1927.105 0.0
1929.102 0.0
1931.099 0.0
1933.096 0.0
1935.093 0.0
1937.09 0.0
1939.087 0.003225951
1941.084 0.0
1943.081 0.001611311
1945.078 0.0
1947.075 0.000892739
1949.072 0.0
1951.069 0.0
1953.066 0.0
1955.063 0.0
1957.06 0.0
1959.057 0.0
1961.054 0.0
1963.051 0.0
1965.048 0.0
1967.045 0.000376052
1969.042 0.0
1971.039 0.0
1973.036 0.0
1975.033 0.0
1977.03 0.0
1979.027 0.0
1981.024 0.0
1983.021 0.0
1985.018 0.0
1987.015 0.0
1989.012 0.0
1991.009 0.0
1993.006 0.0
1995.003 0.0
1997.0 0.0
1998.997 0.0
2000.994 0.001573502
2002.991 0.0
2004.988 0.0
2006.985 0.002457876
2008.982 0.0
2010.979 0.0
2012.976 0.0
2014.973 0.0
2016.97 0.0
2018.967 0.0
2020.964 0.0
2022.961 0.0
2024.958 0.0
2026.955 0.0
2028.952 0.0
2030.949 0.0
2032.946 0.0
2034.943 0.0
2036.94 0.0
2038.937 0.0
2040.934 0.0
2042.931 0.0
2044.928 0.0
2046.925 0.0
2048.922 0.0
2050.919 0.0
2052.916 0.0
2054.913 0.0
2056.91 0.0
2058.907 0.0
2060.904 0.0
2062.901 0.0
2064.898 0.0
2066.895 0.0
2068.892 0.0
2070.889 0.0
2072.886 0.0
2074.883 0.002834032
2076.88 0.0
2078.877 0.0
2080.874 0.0
2082.871 0.0
2084.868 0.0
2086.865 0.0
2088.862 0.0
2090.859 0.0
2092.856 0.0
2094.853 0.00040552
2096.85 0.0
2098.847 0.0
2100.844 0.0
2102.841 0.0
2104.838 0.0
2106.835 0.0
2108.832 0.0
2110.829 0.0
2112.826 0.0
2114.823 0.0
2116.82 0.0
2118.817 0.002894381
2120.814 0.0
2122.811 0.0
2124.808 0.0
2126.805 0.0
2128.802 0.0
2130.799 0.0
2132.796 0.0
2134.793 0.0
2136.79 0.0
2138.787 0.0
2140.784 0.0
2142.781 0.0
2144.778 0.0
2146.775 0.0
2148.772 0.0
2150.769 0.0
2152.766 0.0
2154.763 0.0
2156.76 0.0
2158.757 0.0
2160.754 0.0
2162.751 0.0
2164.748 0.0
2166.745 0.0
2168.742 0.0
2170.739 0.0
2172.736 0.0
2174.733 0.0
2176.73 0.0
2178.727 0.0
2180.724 0.0
2182.721 0.0
2184.718 0.0
2186.715 0.0
2188.712 0.0
2190.709 0.0
2192.706 0.0
2194.703 0.0
2196.7 0.0
2198.697 0.0
2200.694 0.0
2202.691 0.0
2204.688 0.0
2206.685 0.0
2208.682 0.0
2210.679 0.0
2212.676 0.0
2214.673 0.0
2216.67 0.0
2218.667 0.0
2220.664 0.0
2222.661 0.0
2224.658 0.0
2226.655 0.0
2228.652 0.0
2230.649 0.0
2232.646 0.0
2234.643 0.0
2236.64 0.0
2238.637 0.0
2240.634 0.0
2242.631 0.0
2244.628 0.0
2246.625 0.0
2248.622 0.0
2250.619 0.000114788
2252.616 0.0
2254.613 0.0
2256.61 0.0
2258.607 0.0
2260.604 0.0
2262.601 0.0
2264.598 0.0
2266.595 0.0
2268.592 0.005805906
2270.589 0.0
2272.586 0.0
2274.583 0.0
2276.58 0.0
2278.577 0.0
2280.574 0.0
2282.571 0.0
2284.568 0.0
2286.565 0.0
2288.562 0.00529119
2290.559 0.0
2292.556 0.0
2294.553 0.0
2296.55 0.002622518
2298.547 0.0
2300.544 0.0
2302.541 0.0
2304.538 0.0
2306.535 0.0
2308.532 0.0
2310.529 0.0
2312.526 0.0
2314.523 0.0
2316.52 0.0
2318.517 0.0
2320.514 0.0
2322.511 0.0
2324.508 0.0
2326.505 0.0
2328.502 0.0
2330.499 0.0
2332.496 0.0
2334.493 0.0
2336.49 0.0
2338.487 0.0
2340.484 0.0
2342.481 0.0
2344.478 0.0
2346.475 0.0
2348.472 0.0
2350.469 0.0
2352.466 0.0
2354.463 0.0
2356.46 0.0
2358.457 0.0
2360.454 0.0
2362.451 0.0
2364.448 0.0
2366.445 0.0
2368.442 0.0
2370.439 0.0
2372.436 0.0
2374.433 0.0
2376.43 0.0
2378.427 0.0
2380.424 0.00093275
2382.421 0.0
2384.418 0.0
2386.415 0.0
2388.412 0.0
2390.409 0.0
2392.406 0.0
2394.403 0.0
2396.4 0.0
2398.397 0.0
2400.394 0.0
2402.391 0.0
2404.388 0.0
2406.385 0.0
2408.382 0.0
2410.379 0.0
2412.376 0.001593691
2414.373 0.0
2416.37 0.0
2418.367 0.0
2420.364 0.0
2422.361 0.0
2424.358 0.0
2426.355 0.0
2428.352 0.0
2430.349 0.0
2432.346 0.0
2434.343 0.0
2436.34 0.0
2438.337 0.0
2440.334 0.0
2442.331 0.002540929
2444.328 0.0
2446.325 0.0
2448.322 0.0
2450.319 0.0
2452.316 0.0
2454.313 0.0
2456.31 0.0
2458.307 0.0
2460.304 0.0
2462.301 0.0
2464.298 0.0
2466.295 0.0
2468.292 0.0
2470.289 0.0
2472.286 0.0
2474.283 0.0
2476.28 0.0
2478.277 0.0
2480.274 0.0
2482.271 0.0
2484.268 0.0
2486.265 0.0
2488.262 0.0
2490.259 0.003158935
2492.256 0.0
2494.253 0.0
2496.25 0.0
2498.247 0.0
2500.244 0.0
2502.241 0.0
2504.238 0.0
2506.235 0.0
2508.232 0.0
2510.229 0.0
2512.226 0.0
2514.223 0.0
2516.22 0.0
2518.217 0.0
2520.214 0.0
2522.211 0.0
2524.208 0.0
2526.205 0.0
2528.202 0.0
2530.199 0.0
2532.196 0.0
2534.193 0.003230667
2536.19 0.0
2538.187 0.0
2540.184 0.0
2542.181 0.0
2544.178 0.0
2546.175 0.000883745
2548.172 0.0
2550.169 0.0
2552.166 0.0
2554.163 0.0
2556.16 0.0
2558.157 0.0
2560.154 0.0
2562.151 0.0
2564.148 0.0
2566.145 0.0
2568.142 0.003409178
2570.139 0.0
2572.136 0.0
2574.133 0.0
2576.13 0.0
2578.127 0.0
2580.124 0.0
2582.121 0.003985178
2584.118 0.0
2586.115 0.0
2588.112 0.0
2590.109 0.0
2592.106 0.0
2594.103 0.0
2596.1 0.003503894
2598.097 0.0
2600.094 0.0
2602.091 0.0
2604.088 0.0
2606.085 0.0
2608.082 0.0
2610.079 0.0
2612.076 0.0
2614.073 0.0
2616.07 0.0
2618.067 0.0
2620.064 0.0
2622.061 0.0
2624.058 0.0
2626.055 0.0
2628.052 0.00915732
2630.049 0.0
2632.046 0.0
2634.043 0.0
2636.04 0.0
2638.037 0.0
2640.034 0.0
2642.031 0.0
2644.028 0.0
2646.025 0.0
2648.022 0.0
2650.019 0.0
2652.016 0.0
2654.013 0.0
2656.01 0.0
2658.007 0.0
2660.004 0.0
2662.001 0.0
2663.998 0.0
2665.995 0.0
2667.992 0.0
2669.989 0.0
2671.986 0.0
2673.983 0.0
2675.98 0.0
2677.977 0.0
2679.974 0.0
2681.971 0.0
2683.968 0.0
2685.965 0.0
2687.962 0.0
2689.959 0.0
2691.956 0.0
2693.953 0.0
2695.95 0.0
2697.947 0.0
2699.944 0.0
2701.941 0.0
2703.938 0.0
2705.935 0.0
2707.932 0.0
2709.929 0.0
2711.926 0.0
2713.923 0.0
2715.92 0.0
2717.917 0.0
2719.914 0.0
2721.911 0.005123948
2723.908 0.0
2725.905 0.0
2727.902 0.0
2729.899 0.0
2731.896 0.0
2733.893 0.0
2735.89 0.0
2737.887 0.0
2739.884 0.0
2741.881 0.0
2743.878 0.0
2745.875 0.0
2747.872 0.0
2749.869 0.0
2751.866 0.0
2753.863 0.0
2755.86 0.0
2757.857 0.0
2759.854 0.0
2761.851 0.0
2763.848 0.0
2765.845 0.0
2767.842 0.004440587
2769.839 0.0
2771.836 0.0
2773.833 0.0
2775.83 0.0
2777.827 0.0
2779.824 0.0
2781.821 0.0
2783.818 0.0
2785.815 0.0
2787.812 0.0
2789.809 0.0
2791.806 0.0
2793.803 0.0
2795.8 0.0
2797.797 0.0
2799.794 0.0
2801.791 0.000228492
2803.788 0.0
2805.785 0.0
2807.782 0.0
2809.779 0.0
2811.776 0.0
2813.773 0.0
2815.77 0.0
2817.767 0.0
2819.764 0.0
2821.761 0.0
2823.758 0.0
2825.755 0.0
2827.752 0.0
2829.749 0.0
2831.746 0.0
2833.743 0.0
2835.74 0.0
2837.737 0.0
2839.734 0.0
2841.731 0.0
2843.728 0.004013115
2845.725 0.0
2847.722 0.0
2849.719 0.0
2851.716 0.0
2853.713 0.0
2855.71 0.0
2857.707 0.0
2859.704 0.0
2861.701 0.0
2863.698 0.003197414
2865.695 0.0
2867.692 0.0
2869.689 0.0
2871.686 0.0
2873.683 0.0036619
2875.68 0.0
2877.677 0.0
2879.674 0.0
2881.671 0.0
2883.668 0.000109706
2885.665 0.0
2887.662 0.0
2889.659 0.0
2891.656 0.0
2893.653 0.0
2895.65 0.0
2897.647 0.003569328
2899.644 0.0
2901.641 0.0
2903.638 0.0
2905.635 0.0
2907.632 0.0
2909.629 0.0
2911.626 0.0
2913.623 0.0
2915.62 0.0
2917.617 0.0
2919.614 0.0
2921.611 0.0
2923.608 0.0
2925.605 0.0
2927.602 0.0
2929.599 0.0
2931.596 0.0
2933.593 0.0
2935.59 0.0
2937.587 0.0
2939.584 0.0
2941.581 0.0
2943.578 0.0
2945.575 0.0
2947.572 0.0
2949.569 0.0
2951.566 0.0
2953.563 0.0
2955.56 0.0
2957.557 0.0
2959.554 0.0
2961.551 0.0
2963.548 0.0
2965.545 0.0
2967.542 0.0
2969.539 0.0
2971.536 0.0
2973.533 0.0
2975.53 0.0
2977.527 0.0
2979.524 0.0
2981.521 0.004556654
2983.518 0.0
2985.515 0.0
2987.512 0.0
2989.509 0.0
2991.506 0.006864029
2993.503 0.0
2995.5 0.0
