# K filter curve @ T=90K
# K
# Wavelength (nm)	T (%)
col1 col2
1530.76 0.000485197
1532.748 0.0
1534.736 0.0
1536.724 0.0
1538.712 0.006284055
1540.7 0.0
1542.688 0.0
1544.676 0.0
1546.664 0.0
1548.652 0.0
1550.64 0.0
1552.628 0.0
1554.616 0.001161524
1556.604 0.0
1558.592 0.0
1560.58 0.0
1562.568 0.0
1564.556 0.0
1566.544 0.0
1568.532 0.0
1570.52 0.0
1572.508 0.0
1574.496 0.0
1576.484 0.0
1578.472 0.0
1580.46 0.0
1582.448 0.0
1584.436 0.003349381
1586.424 0.0
1588.412 0.0
1590.4 0.0
1592.388 0.0
1594.376 0.0
1596.364 0.0
1598.352 0.0
1600.34 0.0
1602.328 0.0
1604.316 0.0
1606.304 0.0
1608.292 0.0
1610.28 0.0
1612.268 0.0
1614.256 0.0
1616.244 0.0
1618.232 0.0
1620.22 0.002425544
1622.208 0.0
1624.196 0.0
1626.184 0.0
1628.172 0.001283779
1630.16 0.0
1632.148 0.0
1634.136 0.0
1636.124 0.0
1638.112 0.0
1640.1 0.0
1642.088 0.006199014
1644.076 0.0
1646.064 0.0
1648.052 0.006018543
1650.04 0.0
1652.028 0.0
1654.016 0.0
1656.004 0.0
1657.992 0.0
1659.98 0.0
1661.968 0.0
1663.956 0.0
1665.944 0.0
1667.932 0.0
1669.92 0.0
1671.908 0.0
1673.896 0.0
1675.884 0.005539138
1677.872 0.000314048
1679.86 0.0
1681.848 0.0
1683.836 0.0
1685.824 0.0
1687.812 0.0
1689.8 0.0
1691.788 0.0
1693.776 0.0
1695.764 0.0
1697.752 0.0
1699.74 0.0
1701.728 0.0
1703.716 0.0
1705.704 0.0
1707.692 0.0
1709.68 0.0
1711.668 0.0
1713.656 0.0
1715.644 0.0
1717.632 0.0
1719.62 0.0
1721.608 0.0
1723.596 0.0
1725.584 0.0
1727.572 0.0
1729.56 0.0
1731.548 0.0
1733.536 0.0
1735.524 0.0
1737.512 0.0
1739.5 0.0
1741.488 0.002494982
1743.476 0.0
1745.464 0.0
1747.452 0.00514661
1749.44 0.0
1751.428 0.0
1753.416 0.0
1755.404 0.0
1757.392 0.0
1759.38 0.0
1761.368 0.0
1763.356 0.0
1765.344 0.0
1767.332 0.0
1769.32 0.0
1771.308 0.0
1773.296 0.0
1775.284 0.0
1777.272 0.0
1779.26 0.0
1781.248 0.006885853
1783.236 0.0
1785.224 0.001374899
1787.212 0.0
1789.2 0.0
1791.188 0.0
1793.176 0.0
1795.164 0.0
1797.152 0.003841893
1799.14 0.000753883
1801.128 0.0
1803.116 0.000719148
1805.104 0.000427268
1807.092 0.0
1809.08 0.0
1811.068 0.0
1813.056 0.0
1815.044 0.0
1817.032 0.0
1819.02 0.0
1821.008 0.0
1822.996 0.0
1824.984 0.0
1826.972 0.0
1828.96 0.002038714
1830.948 0.0
1832.936 0.0
1834.924 0.0
1836.912 0.0
1838.9 0.0
1840.888 0.0
1842.876 0.0
1844.864 0.0
1846.852 0.0
1848.84 0.0
1850.828 0.0
1852.816 0.0
1854.804 0.0
1856.792 0.0
1858.78 0.001572133
1860.768 0.001937027
1862.756 0.0
1864.744 0.0
1866.732 0.000106955
1868.72 0.000152225
1870.708 0.0
1872.696 0.0
1874.684 0.0
1876.672 0.0
1878.66 0.0
1880.648 0.0
1882.636 0.009000352
1884.624 0.002654119
1886.612 0.000940809
1888.6 0.0
1890.588 0.006631515
1892.576 0.008191666
1894.564 0.013797576
1896.552 0.009592571
1898.54 0.015569467
1900.528 0.022585686
1902.516 0.027011396
1904.504 0.037168853
1906.492 0.052334275
1908.48 0.065497503
1910.468 0.092310436
1912.456 0.10978815
1914.444 0.149835467
1916.432 0.190114155
1918.42 0.238005698
1920.408 0.291509151
1922.396 0.349899709
1924.384 0.409219235
1926.372 0.471946597
1928.36 0.536275744
1930.348 0.597074151
1932.336 0.665005088
1934.324 0.739980161
1936.312 0.818478227
1938.3 0.912339866
1940.288 1.008391857
1942.276 1.136072993
1944.264 1.287239552
1946.252 1.480282307
1948.24 1.698910117
1950.228 1.971799374
1952.216 2.317011833
1954.204 2.784301996
1956.192 3.351060629
1958.18 4.053459644
1960.168 4.972446442
1962.156 6.138072968
1964.144 7.629930973
1966.132 9.561995506
1968.12 11.991965294
1970.108 15.144146919
1972.096 18.889846802
1974.084 23.343593597
1976.072 28.378110886
1978.06 33.587856293
1980.048 38.742835999
1982.036 43.625045776
1984.024 48.082164764
1986.012 51.526580811
1988.0 54.41809845
1989.988 56.762050629
1991.976 58.773517609
1993.964 60.545085907
1995.952 62.221263885
1997.94 63.939292908
1999.928 65.567115784
2001.916 67.274703979
2003.904 69.006446838
2005.892 70.5885849
2007.88 72.166694641
2009.868 73.539978027
2011.856 74.765670776
2013.844 75.727455139
2015.832 76.461112976
2017.82 77.01512146
2019.808 77.269172668
2021.796 77.447052002
2023.784 77.490409851
2025.772 77.380226135
2027.76 77.277030945
2029.748 77.137443542
2031.736 77.081565857
2033.724 76.984039307
2035.712 76.982055664
2037.7 77.072853088
2039.688 77.211631775
2041.676 77.412918091
2043.664 77.702690125
2045.652 77.996482849
2047.64 78.340133667
2049.628 78.667610168
2051.616 79.020843506
2053.604 79.392448425
2055.592 79.67364502
2057.58 79.970489502
2059.568 80.185897827
2061.556 80.339904785
2063.544 80.513923645
2065.532 80.553749084
2067.52 80.588302612
2069.508 80.633483887
2071.496 80.588500977
2073.484 80.557563782
2075.472 80.503768921
2077.46 80.472747803
2079.448 80.413291931
2081.436 80.399795532
2083.424 80.429458618
2085.412 80.421875
2087.4 80.504058838
2089.388 80.583625793
2091.376 80.678184509
2093.364 80.843429565
2095.352 80.990859985
2097.34 81.171379089
2099.328 81.377342224
2101.316 81.536605835
2103.304 81.746299744
2105.292 81.92401886
2107.28 82.08682251
2109.268 82.225669861
2111.256 82.353652954
2113.244 82.465270996
2115.232 82.513839722
2117.22 82.584114075
2119.208 82.613937378
2121.196 82.576690674
2123.184 82.56703186
2125.172 82.504837036
2127.16 82.409255981
2129.148 82.336608887
2131.136 82.245506287
2133.124 82.165977478
2135.112 82.035682678
2137.1 81.94442749
2139.088 81.833129883
2141.076 81.757614136
2143.064 81.683082581
2145.052 81.621307373
2147.04 81.578842163
2149.028 81.561714172
2151.016 81.5570755
2153.004 81.604537964
2154.992 81.614761353
2156.98 81.691947937
2158.968 81.759819031
2160.956 81.823043823
2162.944 81.975158691
2164.932 82.089408875
2166.92 82.249176025
2168.908 82.329734802
2170.896 82.511016846
2172.884 82.664009094
2174.872 82.786949158
2176.86 82.92237854
2178.848 83.014305115
2180.836 83.148452759
2182.824 83.208015442
2184.812 83.279083252
2186.8 83.386619568
2188.788 83.421081543
2190.776 83.464080811
2192.764 83.554748535
2194.752 83.578285217
2196.74 83.697021484
2198.728 83.69468689
2200.716 83.81477356
2202.704 83.869659424
2204.692 83.920288086
2206.68 83.996910095
2208.668 84.058944702
2210.656 84.115020752
2212.644 84.154853821
2214.632 84.163764954
2216.62 84.244522095
2218.608 84.263626099
2220.596 84.322311401
2222.584 84.37588501
2224.572 84.386924744
2226.56 84.482269287
2228.548 84.472946167
2230.536 84.559753418
2232.524 84.615379333
2234.512 84.65940094
2236.5 84.713768005
2238.488 84.791473389
2240.476 84.818649292
2242.464 84.855194092
2244.452 84.898719788
2246.44 84.937660217
2248.428 84.961700439
2250.416 84.963554382
2252.404 84.999176025
2254.392 84.978141785
2256.38 84.962348938
2258.368 84.92199707
2260.356 84.906852722
2262.344 84.882156372
2264.332 84.78994751
2266.32 84.723930359
2268.308 84.608581543
2270.296 84.445625305
2272.284 84.264183044
2274.272 84.022163391
2276.26 83.650161743
2278.248 83.216011047
2280.236 82.489067078
2282.224 81.684806824
2284.212 80.527648926
2286.2 79.097053528
2288.188 77.261367798
2290.176 75.020141602
2292.164 72.350898743
2294.152 69.257728577
2296.14 65.51121521
2298.128 61.385959625
2300.116 57.0899086
2302.104 52.61075592
2304.092 47.992862701
2306.08 43.470935822
2308.068 38.964939117
2310.056 34.659976959
2312.044 30.581796646
2314.032 26.937812805
2316.02 23.647399902
2318.008 20.63574028
2319.996 18.052289963
2321.984 15.775635719
2323.972 13.826401711
2325.96 12.127214432
2327.948 10.589762688
2329.936 9.282752037
2331.924 8.127222061
2333.912 7.114124298
2335.9 6.271456718
2337.888 5.496649265
2339.876 4.832757473
2341.864 4.291684151
2343.852 3.812221766
2345.84 3.378903389
2347.828 3.00850749
2349.816 2.681573868
2351.804 2.402582645
2353.792 2.163452387
2355.78 1.939674497
2357.768 1.748070478
2359.756 1.57817626
2361.744 1.420226812
2363.732 1.292954683
2365.72 1.173684239
2367.708 1.063418031
2369.696 0.965430021
2371.684 0.878204048
2373.672 0.800923645
2375.66 0.730493546
2377.648 0.67397964
2379.636 0.61126703
2381.624 0.558459461
2383.612 0.515979648
2385.6 0.471436054
2387.588 0.42741406
2389.576 0.394141853
2391.564 0.373394519
2393.552 0.337213337
2395.54 0.310035765
2397.528 0.286832303
2399.516 0.253182113
2401.504 0.238229781
2403.492 0.222090498
2405.48 0.204329163
2407.468 0.18234244
2409.456 0.173011243
2411.444 0.159524411
2413.432 0.140618801
2415.42 0.128041357
2417.408 0.136504129
2419.396 0.114089981
2421.384 0.109097935
2423.372 0.095149174
2425.36 0.086950853
2427.348 0.082164511
2429.336 0.074866109
2431.324 0.068448804
2433.312 0.063466363
2435.3 0.06019523
2437.288 0.054306079
2439.276 0.052897237
2441.264 0.047222532
2443.252 0.03980393
2445.24 0.032804646
2447.228 0.037447859
2449.216 0.032399151
2451.204 0.029561648
2453.192 0.028366832
2455.18 0.026848504
2457.168 0.029645145
2459.156 0.018841112
2461.144 0.016313737
2463.132 0.010697888
2465.12 0.030160766
2467.108 0.024290659
2469.096 0.013840666
2471.084 0.012434248
2473.072 0.012442374
2475.06 0.008754848
2477.048 0.008688907
2479.036 0.013756943
2481.024 0.011640197
2483.012 0.007220156
2485.0 0.005169122
2486.988 0.010203329
2488.976 0.003697358
2490.964 0.009660774
