# J filter curve @ T=87K
# J 2 (X1-3778-P1,S1-334-P1,SN012)
# Wavelength (nm)	T (%)
col1 col2
1508.49 0.0
1510.488 0.0
1512.486 0.0
1514.484 0.0
1516.482 0.0
1518.48 0.0
1520.478 0.0
1522.476 0.0
1524.474 0.0
1526.472 0.0
1528.47 0.0
1530.468 0.0
1532.466 0.0
1534.464 0.0
1536.462 0.0
1538.46 0.0
1540.458 0.0
1542.456 0.0
1544.454 0.0
1546.452 0.0
1548.45 0.0
1550.448 0.0
1552.446 0.0
1554.444 0.002843449
1556.442 0.0
1558.44 0.0
1560.438 0.0
1562.436 0.0
1564.434 0.0
1566.432 0.0
1568.43 0.0
1570.428 0.0
1572.426 0.001574511
1574.424 0.0
1576.422 0.0
1578.42 0.0
1580.418 0.0
1582.416 0.000399352
1584.414 0.0
1586.412 0.0
1588.41 0.0
1590.408 0.0
1592.406 0.0
1594.404 0.0
1596.402 0.0
1598.4 0.0
1600.398 0.0
1602.396 0.0
1604.394 0.0
1606.392 0.0
1608.39 0.0
1610.388 0.0
1612.386 0.0
1614.384 0.0
1616.382 0.0
1618.38 0.0
1620.378 0.0
1622.376 0.0
1624.374 0.0
1626.372 0.0
1628.37 0.0
1630.368 0.0
1632.366 0.0
1634.364 0.0
1636.362 0.0
1638.36 0.0
1640.358 0.0
1642.356 0.0
1644.354 0.0
1646.352 0.002169772
1648.35 0.0
1650.348 0.0
1652.346 0.0
1654.344 0.0
1656.342 0.0
1658.34 0.0
1660.338 0.0
1662.336 0.0
1664.334 0.0
1666.332 0.0
1668.33 0.0
1670.328 0.0
1672.326 0.0
1674.324 0.0
1676.322 0.0
1678.32 0.0
1680.318 0.0
1682.316 0.0
1684.314 0.0
1686.312 0.0
1688.31 0.0
1690.308 0.0
1692.306 0.0
1694.304 0.0
1696.302 0.0
1698.3 0.0
1700.298 0.0
1702.296 0.0
1704.294 0.0
1706.292 0.0
1708.29 0.0
1710.288 0.0
1712.286 0.0
1714.284 0.0
1716.282 0.0
1718.28 0.0
1720.278 0.0
1722.276 0.0
1724.274 0.0
1726.272 0.0
1728.27 0.0
1730.268 0.0
1732.266 0.0
1734.264 0.0
1736.262 0.0
1738.26 0.0
1740.258 0.0
1742.256 0.0
1744.254 0.0
1746.252 0.0
1748.25 0.0
1750.248 0.0
1752.246 0.0
1754.244 0.0
1756.242 0.0
1758.24 0.0
1760.238 0.0
1762.236 0.0
1764.234 0.0
1766.232 0.0
1768.23 0.0
1770.228 0.0
1772.226 0.0
1774.224 0.0
1776.222 0.0
1778.22 0.0
1780.218 0.0
1782.216 0.0
1784.214 0.0
1786.212 0.0
1788.21 0.0
1790.208 0.0
1792.206 0.0
1794.204 0.0
1796.202 0.0
1798.2 0.0
1800.198 0.0
1802.196 0.0
1804.194 0.0
1806.192 0.0
1808.19 0.0
1810.188 0.0
1812.186 0.0
1814.184 0.0
1816.182 0.0
1818.18 0.0
1820.178 0.0
1822.176 0.0
1824.174 0.0
1826.172 0.0
1828.17 0.0
1830.168 0.0
1832.166 0.0
1834.164 0.0
1836.162 0.0
1838.16 0.0
1840.158 0.0
1842.156 0.0
1844.154 0.0
1846.152 0.0
1848.15 0.0
1850.148 0.0
1852.146 0.0
1854.144 0.0
1856.142 0.0
1858.14 0.0
1860.138 0.0
1862.136 0.0
1864.134 0.0
1866.132 0.0
1868.13 0.0
1870.128 0.0
